Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,pppProject,mdbSupport,GDP,Inflation,Political Support,ProjectStatus
2,28,2,2,0,2,2015,730,2,2,2015,1,1,1.21E+02,2.72064065,21.428572,0
2,28,2,2,2,2,2008,38.9,3,0,2008,1,1,1.16E+02,5.124982746,19.23077,0
2,28,2,2,2,1,2014,6.2,3,1,2014,1,0,1.36E+02,4.018616081,17.619047,0
2,28,2,2,2,2,2007,32.8,3,0,2007,1,1,1.10E+02,3.966849055,23.671497,0
3,29,1,2,2,1,2016,9,3,7,2016,1,1,1.12E+01,1.635311143,34.285713,0
3,29,1,2,2,2,2015,114,0,0,2015,1,1,1.10E+01,1.557907113,33.809525,0
3,29,1,2,2,2,2018,239.53,0,0,2018,1,1,1.27E+01,1.803916711,33.962265,0
3,29,1,2,2,1,2014,124,0,0,2014,1,1,1.19E+01,0.442310054,29.523809,0
3,29,1,2,0,1,2016,132,0,7,2016,1,1,1.12E+01,1.635311143,34.285713,0
3,29,1,2,3,1,2019,104,0,5,2019,1,1,1.29E+01,0.303386037,32.547169,0
5,30,0,1,3,2,2010,25.5,3,4,1999,1,0,1.141189472,12.42554217,58.293838,0
0,31,1,1,2,1,2016,16.2,3,7,2016,1,1,6.3298362,6.928825258,18.571428,0
5,32,0,1,3,2,2001,3.4,3,4,2001,1,0,0.24487147,4.005514284,0,0
5,33,1,0,2,1,2015,25,3,0,2015,1,1,4.93E+01,9.00943498,6.190476,0
5,33,1,0,2,1,2015,3.6,3,7,2015,1,1,4.93E+01,9.00943498,6.190476,0
5,33,1,0,2,1,2018,16,3,7,2018,1,1,4.22E+01,12.09510652,4.245283,0
5,33,1,0,2,1,2016,110,0,7,2016,1,1,4.05E+01,15.69681264,6.190476,0
4,34,1,0,2,1,2012,50.56,3,7,2012,1,1,2.50E+01,9.682351861,0.947867,0
0,35,1,0,0,2,1997,71,3,11,1997,1,1,0.49366153,3.964378052,0,0
2,36,2,2,2,2,2010,119.8,0,0,2010,1,1,1.48E+01,1.528320597,16.587677,0
2,36,2,2,2,2,2018,121.4,0,0,2018,1,1,2.23E+01,1.50915423,37.264153,0
2,36,2,2,0,2,2005,72,3,2,2005,1,1,7.606060606,1.616301939,18.932039,0
2,36,2,2,2,2,2011,149.5,0,0,2011,1,1,1.72E+01,3.369310953,21.800947,0
2,36,2,2,2,2,2012,104.5,0,0,2012,1,1,1.93E+01,3.611212949,19.43128,0
2,36,2,2,2,2,2014,715,2,0,2014,1,0,2.01E+01,3.411945798,27.142857,0
2,36,2,2,2,2,2001,35,3,0,2001,1,1,5.203015878,1.977098785,0,0
2,36,2,2,2,2,2002,45,3,0,2001,1,1,5.477755352,0.193135004,20.10582,0
2,36,2,2,2,2,2015,4,3,0,2015,1,1,1.90E+01,3.398091947,32.380951,0
2,36,2,2,2,2,2016,100,0,0,2016,1,1,1.92E+01,3.557176636,38.095238,0
0,37,1,2,2,1,2014,25,3,0,2014,1,1,2.97E+01,3.597823439,21.904762,0
0,37,1,2,0,2,1997,87.6,3,2,1997,1,0,9.410631757,5.590259397,0,0
0,37,1,2,2,2,2016,488.8,0,0,2016,1,1,3.19E+01,1.253698801,9.523809,0
0,37,1,2,2,2,2023,3.68,3,1,2023,1,1,4.37E+01,5.978025155,0,0
0,37,1,2,0,2,2012,178.3,0,2,2006,1,1,2.62E+01,3.026963911,13.744076,0
0,37,1,2,3,2,2018,11.49,3,5,2018,1,1,3.47E+01,5.309346616,12.735849,0
0,37,1,2,3,2,2019,28.79,3,5,2019,1,1,3.77E+01,2.392065344,16.037735,0
0,37,1,2,0,2,2006,503.9,2,2,2006,1,1,1.28E+01,5.485232068,8.212561,0
0,37,1,2,3,2,2018,7.47,3,5,2018,1,1,3.47E+01,5.309346616,12.735849,0
0,37,1,2,3,2,1999,1.6,3,4,1999,1,0,8.564017105,5.939049018,0,1
0,37,1,2,3,2,2021,27.81,3,5,2021,1,1,3.94E+01,3.927180221,16.037735,0
0,37,1,2,3,2,2019,3.28,3,5,2019,1,1,3.77E+01,2.392065344,16.037735,0
0,37,1,2,2,1,2014,1.05,3,6,2014,0,1,2.97E+01,3.597823439,21.904762,0
0,37,1,2,2,1,2015,1,3,8,2015,1,1,3.06E+01,0.674192537,19.523809,0
0,37,1,2,2,1,2018,10.5,3,8,2018,1,1,3.47E+01,5.309346616,12.735849,0
0,37,1,2,0,2,2009,26.6,3,2,2009,1,1,1.76E+01,4.219030521,5.687204,0
0,37,1,2,2,2,2022,155.48,0,8,2022,1,1,4.04E+01,5.821158112,20.283018,0
0,37,1,2,0,2,2007,18.143846,3,2,1997,1,0,1.56E+01,2.9,8.212561,0
0,37,1,2,0,2,1997,2942,4,2,1997,1,0,9.410631757,5.590259397,0,0
0,37,1,2,0,2,2005,18.143846,3,2,1997,1,0,1.07E+01,6.516853933,14.07767,0
0,37,1,2,0,2,1997,4536,4,2,1997,1,0,9.410631757,5.590259397,0,1
0,37,1,2,0,2,2002,18.143846,3,2,1997,1,0,8.430734589,2.722772277,20.63492,1
0,37,1,2,0,2,2005,18.143846,3,2,1997,1,0,1.07E+01,6.516853933,14.07767,1
1,38,2,2,3,2,2001,42.805909,3,5,2001,1,1,3.07E+01,21.47700721,0,0
1,38,2,2,2,1,2010,279,0,7,2010,1,1,1.52E+02,6.849392303,18.483412,0
1,38,2,2,0,2,2006,29.4,3,10,2006,1,1,9.90E+01,9.668654548,19.323671,0
1,38,2,2,3,2,2005,267,0,4,2005,1,0,7.64E+01,12.68530395,11.650485,0
1,38,2,2,3,2,2005,73.3,3,4,2005,1,0,7.64E+01,12.68530395,11.650485,0
1,38,2,2,3,2,2006,42.805909,3,4,2006,1,1,9.90E+01,9.668654548,19.323671,0
1,38,2,2,2,1,2017,40,3,6,2017,0,1,1.57E+02,3.683329444,24.285715,0
1,38,2,2,3,2,2007,174,0,4,2004,1,1,1.30E+02,9.007298689,18.84058,0
1,38,2,2,3,2,2006,42.805909,3,4,2004,1,1,9.90E+01,9.668654548,19.323671,0
1,38,2,2,3,2,2004,42.805909,3,4,2004,1,1,5.91E+01,10.88861573,7.76699,0
1,38,2,2,3,2,2003,20,3,4,2003,1,0,4.30E+01,13.66329302,14.572865,0
1,38,2,2,3,2,2005,42.805909,3,5,2005,1,1,7.64E+01,12.68530395,11.650485,2
1,38,2,2,2,2,2015,1200,1,1,2015,1,1,1.36E+02,15.53440505,13.809524,0
1,38,2,2,2,1,2016,30.555,3,7,2016,1,1,1.28E+02,7.04244763,15.238095,0
1,38,2,2,2,1,2016,146,0,1,2016,1,1,1.28E+02,7.04244763,15.238095,0
1,38,2,2,0,2,2006,182.3,0,11,2006,1,0,9.90E+01,9.668654548,19.323671,0
1,38,2,2,3,2,2005,42.805909,3,4,2005,1,1,7.64E+01,12.68530395,11.650485,0
1,38,2,2,2,0,2019,45.87,3,0,2019,1,1,1.69E+02,4.470366608,25.943396,0
1,38,2,2,2,2,2004,220.78,0,0,2004,1,0,5.91E+01,10.88861573,7.76699,0
1,38,2,2,3,2,2003,42.805909,3,4,2003,1,1,4.30E+01,13.66329302,14.572865,0
1,38,2,2,3,2,2004,20,3,4,2003,1,1,5.91E+01,10.88861573,7.76699,0
1,38,2,2,3,2,2003,42.805909,3,4,2003,1,1,4.30E+01,13.66329302,14.572865,0
1,38,2,2,3,2,2006,117,0,4,2006,1,0,9.90E+01,9.668654548,19.323671,0
1,38,2,2,3,2,2005,42.805909,3,4,2005,1,1,7.64E+01,12.68530395,11.650485,0
1,38,2,2,2,2,2003,239.7,0,0,2003,1,0,4.30E+01,13.66329302,14.572865,0
1,38,2,2,0,2,2012,100,0,2,2012,1,1,2.21E+02,5.074743008,20.853081,0
1,38,2,2,3,2,2006,370,0,4,2006,1,0,9.90E+01,9.668654548,19.323671,0
1,38,2,2,3,2,2003,63.9,3,4,2003,1,0,4.30E+01,13.66329302,14.572865,0
1,38,2,2,2,2,1998,38,3,0,1996,1,1,2.71E+01,27.68567981,15.957447,2
1,38,2,2,2,2,1996,42.805909,3,0,1996,1,1,3.92E+01,47.7520122,12.234042,2
1,38,2,2,2,2,1998,70,3,0,1998,1,1,2.71E+01,27.68567981,15.957447,0
1,38,2,2,2,1,2014,39.84,3,7,2014,1,1,2.06E+02,7.823411839,14.761905,0
1,38,2,2,2,1,2014,173,0,7,2014,1,1,2.06E+02,7.823411839,14.761905,0
5,39,0,1,2,2,2017,60,3,0,2017,1,0,0.925283412,8.279536723,49.523811,0
5,39,0,1,2,1,2015,1.13,3,7,2015,1,1,0.854375909,2.528502842,45.714287,0
5,40,1,1,3,2,2005,26.5,3,4,1996,1,0,1.100903344,1.711333259,39.805824,2
5,40,1,1,3,2,2004,26.5,3,4,1996,1,0,1.007681667,0.514781781,46.60194,2
5,40,1,1,3,2,2003,26.5,3,4,1996,1,0,0.876872156,-0.051997024,37.185928,2
5,40,1,1,3,2,2002,26.5,3,4,1996,1,0,0.700640232,2.337301875,35.978836,2
5,40,1,1,3,2,1997,26.5,3,4,1996,1,0,0.604147873,1.753164781,0,2
5,40,1,1,3,2,1996,20,3,4,1996,1,0,0.655971217,2.754306635,25,2
5,40,1,1,3,2,2015,33,3,4,2015,1,1,1.77747667,0.135211934,41.904762,0
5,40,1,1,3,2,2006,26.5,3,4,2006,1,1,1.169791824,2.112285839,37.198067,0
5,41,2,2,2,1,2015,30.22,3,6,2015,0,1,3.47E+01,4.540642277,39.047619,0
5,41,2,2,2,2,1999,11.9,3,0,1999,1,1,1.52E+01,5.181492797,0,0
5,41,2,2,0,2,1999,45,3,11,1999,1,1,1.52E+01,5.181492797,0,0
5,41,2,2,2,1,2015,11.258,3,6,2015,0,1,3.47E+01,4.540642277,39.047619,0
5,41,2,2,3,2,2001,24.866571,3,5,2001,1,1,1.35E+01,5.701900183,0,2
5,41,2,2,2,1,2015,26,3,1,2015,1,1,3.47E+01,4.540642277,39.047619,0
5,41,2,2,2,1,2016,18.388,3,1,2016,1,1,3.24E+01,6.571396422,40,0
5,41,2,2,3,2,2006,24.866571,3,5,2006,1,1,3.04E+01,3.243907765,46.859905,2
5,41,2,2,0,2,2000,31.3,3,2,2000,1,1,1.52E+01,5.338951029,37.566139,0
4,42,1,0,2,2,2021,70.64,3,0,2021,1,0,8.860933276,7.014780712,33.018867,0
4,42,1,0,2,1,2017,105,0,7,2017,1,1,9.43762378,7.704137679,42.380951,0
4,42,1,0,2,1,2018,81.94,3,0,2018,1,1,9.44938712,2.135037737,41.037735,0
5,43,1,1,2,2,2007,120.7,0,0,2007,1,1,5.944013978,14.75427708,2.415459,0
5,44,0,1,2,2,2023,8.5,3,8,2023,1,0,7.915828633,3.799232914,0,0
5,44,0,1,3,2,2003,8.5,3,4,2003,1,0,1.521148771,5.303566215,22.110552,1
0,45,2,2,2,1,2018,293,0,7,2018,1,1,5.07E+01,1.063897542,19.339623,0
0,45,2,2,1,1,2015,27.43,3,3,2015,0,1,4.01E+01,-0.900424963,14.761905,0
0,45,2,2,1,2,1997,61.3,3,9,1997,0,1,1.50E+01,5.625797471,0,0
0,45,2,2,1,2,2005,24.600588,3,9,1997,0,1,1.89E+01,4.540369196,21.84466,0
0,45,2,2,0,2,2006,18.8,3,2,2006,1,1,2.22E+01,4.63747436,14.975845,3
0,45,2,2,3,2,2000,6.8,3,4,2000,1,1,1.26E+01,1.591969175,65.079369,0
0,45,2,2,0,2,2005,1,3,11,2005,1,1,1.89E+01,4.540369196,21.84466,0
0,45,2,2,2,1,2012,30.21,3,0,2012,1,1,3.98E+01,3.014899503,13.270143,0
0,45,2,2,0,2,1999,25,3,11,1999,1,1,1.27E+01,0.284726459,0,2
0,45,2,2,2,2,1999,17.7,3,1,1999,1,1,1.27E+01,0.284726459,0,0
0,45,2,2,0,2,1999,23,3,2,1999,1,1,1.27E+01,0.284726459,0,1
0,45,2,2,2,1,2018,50.87,3,1,2016,1,1,5.07E+01,1.063897542,19.339623,0
0,45,2,2,2,1,2016,51,3,7,2016,1,1,4.13E+01,0.188149704,14.285714,0
0,45,2,2,2,2,2005,235,0,1,2005,1,1,1.89E+01,4.540369196,21.84466,0
0,45,2,2,0,2,2003,15.8,3,2,2000,1,1,1.52E+01,1.804349946,39.19598,0
0,45,2,2,0,2,2000,24.600588,3,2,2000,1,1,1.26E+01,1.591969175,65.079369,0
0,45,2,2,2,1,2015,63.2,3,7,2015,1,1,4.01E+01,-0.900424963,14.761905,0
0,45,2,2,0,2,2003,10.5,3,2,2000,1,1,1.52E+01,1.804349946,39.19598,0
0,45,2,2,0,2,2000,24.600588,3,2,2000,1,1,1.26E+01,1.591969175,65.079369,0
0,45,2,2,0,2,2000,24.600588,3,2,2000,1,1,1.26E+01,1.591969175,65.079369,0
0,45,2,2,0,2,2003,8,3,2,2000,1,1,1.52E+01,1.804349946,39.19598,0
0,45,2,2,2,2,2007,24.600588,3,0,1995,1,1,2.63E+01,2.241540953,14.492754,0
0,45,2,2,2,2,2005,5.6,3,0,2005,1,1,1.89E+01,4.540369196,21.84466,0
0,45,2,2,0,2,2000,2,3,2,2000,1,1,1.26E+01,1.591969175,65.079369,2
0,45,2,2,2,2,2000,24.600588,3,1,2000,1,0,1.26E+01,1.591969175,65.079369,0
0,45,2,2,2,2,2001,240,0,1,2000,1,0,1.20E+01,1.626908873,0,0
0,45,2,2,0,2,2004,24.600588,3,11,2004,1,1,1.73E+01,2.759149262,22.815535,0
0,45,2,2,0,2,2008,24.600588,3,11,2004,1,1,2.91E+01,5.468489496,12.5,0
3,46,2,2,2,2,2010,95,3,0,2010,1,0,4.620609194,3.338979636,43.601894,0
3,46,2,2,0,2,2023,220.6,0,7,2023,1,0,4.852959542,9.328995975,0,0
1,47,2,2,3,2,1996,30.25,3,4,1996,1,0,1.81E+01,80.41215114,10.638298,1
1,47,2,2,2,1,2017,12.4,3,7,2017,1,1,8.59E+01,11.14431108,7.142857,0
1,47,2,2,2,0,2019,16.6,3,1,2019,1,0,7.61E+01,15.17682157,9.905661,0
1,47,2,2,2,1,2015,46,3,7,2015,1,0,8.64E+01,7.670853648,9.047619,0
1,47,2,2,2,1,2015,46,3,7,2015,1,0,8.64E+01,7.670853648,9.047619,0
1,47,2,2,2,2,1996,942,2,0,1996,1,1,1.81E+01,80.41215114,10.638298,0
1,47,2,2,2,1,2012,110,0,7,2012,1,1,8.81E+01,8.891569965,12.796208,0
1,47,2,2,2,1,2015,226,0,8,2015,1,0,8.64E+01,7.670853648,9.047619,0
1,47,2,2,2,1,2018,138,0,0,2018,1,1,7.79E+01,16.3324639,10.377358,0
1,48,1,2,3,2,2003,70,3,4,2003,1,1,5.201035575,5.179677819,34.673367,0
1,48,1,2,3,2,2005,100,0,4,2003,1,1,8.923886512,13.56957649,37.378639,0
1,48,1,2,2,1,2014,70,3,0,2014,1,1,1.34E+01,12.07185629,5.714286,0
1,48,1,2,0,2,2008,102,0,11,2008,1,1,1.88E+01,25.22646171,45.673077,0
1,49,1,0,3,2,2020,159.73,0,5,2020,1,1,6.02247013,12.86772974,32.07547,0
2,50,2,2,3,2,1997,20,3,5,1997,1,0,8.583767856,33.94745993,0,2
2,50,2,2,2,2,2001,15,3,0,2001,1,1,1.23E+01,7.996904056,0,0
2,50,2,2,2,2,1999,25,3,1,1999,1,1,9.797284246,26.19271006,0,0
2,50,2,2,3,2,2001,20,3,5,2001,1,1,1.23E+01,7.996904056,0,2
2,50,2,2,3,2,1999,20,3,5,1999,1,1,9.797284246,26.19271006,0,1
0,51,1,0,2,2,2005,92,3,1,2005,1,1,5.763325574,8.284572431,62.135921,0
0,51,1,0,2,2,2012,40.322222,3,1,2003,1,1,1.96E+01,9.094703396,55.924171,0
0,51,1,0,2,1,2022,20,3,1,2022,1,0,4.10E+01,3.1565075,45.754719,0
0,51,1,0,2,2,2016,88.9,3,0,2016,1,1,2.57E+01,2.66824817,54.285713,0
0,51,1,0,2,2,2003,7,3,1,2003,1,1,3.955251323,3.234648173,48.743717,0
0,51,1,0,2,2,1998,38.8,3,0,1998,1,1,2.720960205,7.266198044,57.978722,0
0,51,1,0,2,1,2017,32,3,7,2017,1,1,2.81E+01,3.520256888,54.761906,0
0,51,1,0,2,2,2000,20,3,0,1998,1,1,3.11725184,-1.710337279,62.962963,0
0,51,1,0,2,1,2017,47,3,1,2017,1,0,2.81E+01,3.520256888,54.761906,0
0,51,1,0,2,2,2001,154,0,0,2001,1,0,3.268519881,-0.431544512,0,1
0,51,1,0,2,2,2019,159.14,0,7,2019,1,1,3.34E+01,2.795823675,49.056602,0
0,51,1,0,2,1,2012,17.2,3,7,2012,1,1,1.96E+01,9.094703396,55.924171,0
5,52,0,0,2,1,2022,334.05,0,8,2022,1,1,2.736662715,104.7051706,16.509434,0
