Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,ProjectFinYear,pppProject,mdbSupport,GDP,Inflation,ProjectStatus
4,50,1,2,2,8,2011,3639.5,4,1,2011,2011,1,1,182,8.911793,0
4,50,1,2,2,3,2011,150.2,0,2,2011,2011,1,1,182,8.911793,0
4,50,1,2,0,9,2012,800.9,2,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,9,2018,201.85,0,1,2018,2018,1,1,270,3.938826,0
4,50,1,2,0,9,2012,261.1,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,3,2012,26.3,3,2,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,3,2013,47,3,2,2013,2013,1,1,186,10.017878,0
4,50,1,2,0,9,2013,393.5,0,3,2013,2013,1,1,186,10.017878,0
4,50,1,2,2,9,2018,94.56,3,1,2018,2018,1,1,270,3.938826,0
4,50,1,2,2,3,2013,36,3,2,2013,2013,1,0,186,10.017878,0
4,50,1,2,0,9,2012,214.6,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,9,2021,180.24,0,1,2021,2021,1,1,317,5.131407,0
4,50,1,2,0,9,2010,192.4,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2012,240.3,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,282.2,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,66,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,9,2022,130.98,0,9,2022,2022,1,1,335,6.699034,0
4,50,1,2,0,9,2012,24,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2011,93.8,3,3,2011,2011,1,1,182,8.911793,0
4,50,1,2,0,9,2012,338,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,112.3,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,11,2008,75.9,3,3,2008,2008,1,1,120,8.349267,0
4,50,1,2,2,3,2021,67,3,2,2021,2021,1,0,317,5.131407,0
4,50,1,2,2,3,2010,761,2,2,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2003,15.8,3,3,2003,2003,1,1,60.8,3.805859,0
4,50,1,2,0,9,2011,90,3,3,2011,2011,1,1,182,8.911793,0
4,50,1,2,2,3,2011,54.8,3,2,2011,2011,1,1,182,8.911793,0
4,50,1,2,0,9,2008,704,2,3,2008,2008,1,1,120,8.349267,0
4,50,1,2,2,4,1997,148.5,0,7,1997,1997,0,1,41.6,7.164252,0
4,50,1,2,2,3,2011,1283.5,1,2,2011,2011,1,1,182,8.911793,0
4,50,1,2,2,3,2011,580,2,2,2011,2011,1,1,182,8.911793,0
4,50,1,2,0,9,2008,1000,2,3,2008,2008,1,1,120,8.349267,0
4,50,1,2,2,9,2007,124.3,0,1,2007,2007,1,1,122,6.372881,0
4,50,1,2,2,3,2011,19.1,3,2,2011,2011,1,0,182,8.911793,0
4,50,1,2,2,3,2011,19.4,3,2,2011,2011,1,0,182,8.911793,0
4,50,1,2,2,9,2019,67.83,3,1,2019,2019,1,1,284,3.729506,0
4,50,1,2,2,3,2011,18.9,3,2,2011,2011,1,0,182,8.911793,0
4,50,1,2,2,3,2011,222.1,0,1,2011,2011,1,1,182,8.911793,0
4,50,1,2,2,9,2022,77,3,9,2022,2022,1,1,335,6.699034,0
4,50,1,2,0,9,2012,63.8,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,17.75,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,41.4,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2012,233.2,0,3,2012,2012,1,1,183,9.478997,1
4,50,1,2,0,9,2012,101.3,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,9,2019,150.34,0,1,2019,2019,1,1,284,3.729506,0
4,50,1,2,2,9,2018,138.28,0,1,2001,2018,1,1,270,3.938826,0
4,50,1,2,0,9,2012,1156.6,1,3,2012,2012,1,1,183,9.478997,1
4,50,1,2,0,9,2012,142.3,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,1,3,2009,54,3,10,2002,2009,0,1,134,10.882353,0
4,50,1,2,1,3,2002,117.56,0,10,2002,2002,0,1,51.5,4.297152,0
4,50,1,2,0,9,2012,118,0,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,3,5,2010,10.47,3,6,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,10,2013,13.99,3,1,2013,2013,1,1,186,10.017878,0
4,50,1,2,2,3,2021,220,0,2,2021,2021,1,1,317,5.131407,0
4,50,1,2,2,3,2022,38.876997,3,9,2022,2022,1,1,335,6.699034,0
4,50,1,2,2,3,2022,20,3,8,2022,2022,1,1,335,6.699034,0
4,50,1,2,0,9,2010,308,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2007,62.24,3,3,2007,2007,1,1,122,6.372881,0
4,50,1,2,2,3,2019,218,0,2,2019,2019,1,1,284,3.729506,0
4,50,1,2,0,9,2010,181.94,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2010,333.2,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,11,2017,24,3,1,2017,2017,1,1,265,3.328173,0
4,50,1,2,0,9,2010,434,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,3,2014,56.63,3,2,2014,2014,1,1,204,6.665657,0
4,50,1,2,2,3,2007,67,3,2,2007,2007,1,1,122,6.372881,0
4,50,1,2,2,3,2014,47,3,2,2014,2014,1,1,204,6.665657,0
4,50,1,2,2,3,2013,20.6,3,2,2013,2013,1,1,186,10.017878,0
4,50,1,2,2,3,2012,33.2,3,2,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2016,79.5,3,3,2016,2016,1,1,229,4.948216,0
4,50,1,2,2,3,2012,72.7,3,2,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2008,197,0,3,2008,2008,1,1,120,8.349267,0
4,50,1,2,2,3,2010,719.4,2,7,2010,2010,0,1,168,11.98939,0
4,50,1,2,0,9,2010,557.6,2,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2010,174.9,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2007,23.52,3,12,2007,2007,1,1,122,6.372881,0
4,50,1,2,0,9,2007,16,3,12,2007,2007,1,1,122,6.372881,0
4,50,1,2,0,9,2008,194.62,0,3,2008,2008,1,1,120,8.349267,0
4,50,1,2,0,9,2014,52.7,3,3,2014,2014,1,1,204,6.665657,0
4,50,1,2,0,9,2014,5.3,3,3,2014,2014,1,1,204,6.665657,0
4,50,1,2,0,9,2009,293.3,0,3,2009,2009,1,1,134,10.882353,0
4,50,1,2,2,3,2009,593.3,2,2,2009,2009,1,1,134,10.882353,0
4,50,1,2,2,3,2021,22.75,3,2,2021,2021,1,1,317,5.131407,0
4,50,1,2,2,3,2014,55.9,3,2,2012,2014,1,1,204,6.665657,0
4,50,1,2,2,3,2012,120.5,0,2,2012,2012,1,1,183,9.478997,0
4,50,1,2,2,9,2021,118.52,0,1,2021,2021,1,1,317,5.131407,0
4,50,1,2,0,9,2017,222.56,0,3,2017,2017,1,1,265,3.328173,0
4,50,1,2,2,9,2010,255,0,1,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2017,126.35,0,3,2017,2017,1,1,265,3.328173,0
4,50,1,2,0,9,2010,20.2,3,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2012,85.5,3,3,2012,2012,1,1,183,9.478997,0
4,50,1,2,0,9,2010,29.5,3,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2010,173.4,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,7,2016,64.9,3,1,2016,2016,1,1,229,4.948216,0
4,50,1,2,0,9,2017,93.18,3,3,2017,2017,1,1,265,3.328173,0
4,50,1,2,2,3,2017,5.94,3,2,2017,2017,1,1,265,3.328173,0
4,50,1,2,2,9,2021,71.54,3,1,2021,2021,1,1,317,5.131407,0
4,50,1,2,0,9,2000,66.8,3,3,2000,2000,1,1,46.8,4.009436,0
4,50,1,2,0,9,2009,54.2,3,3,2004,2009,1,1,134,10.882353,0
4,50,1,2,2,1,2011,3.94,3,9,2011,2011,1,1,182,8.911793,0
4,50,1,2,0,9,2010,94,3,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,5,2010,7.51,3,1,2010,2010,1,1,168,11.98939,0
4,50,1,2,2,3,2014,32.6,3,2,2014,2014,1,1,204,6.665657,0
4,50,1,2,0,9,2010,205.6,0,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2010,77.6,3,3,2010,2010,1,1,168,11.98939,0
4,50,1,2,0,9,2004,24.3,3,3,2004,2004,1,1,70.9,3.767252,0
4,50,1,2,2,3,2008,237,0,2,2008,2008,1,0,120,8.349267,0
4,50,1,2,2,9,2022,117.28,0,9,2022,2022,1,1,335,6.699034,0
4,50,1,2,1,3,2000,8,3,10,1999,2000,0,1,46.8,4.009436,1
4,50,1,2,2,3,2001,23,3,2,2001,2001,1,1,48.5,3.779293,0
4,50,1,2,2,3,2003,38.876997,3,7,2003,2003,0,1,60.8,3.805859,0
4,50,1,2,0,9,2018,162.91,0,3,2018,2018,1,1,270,3.938826,0
0,51,1,2,2,10,2023,60,3,8,2023,2023,1,0,137,3.670131,0
0,51,1,2,2,7,1995,110,0,1,1995,1995,1,1,20.2,9.420323,0
0,51,1,2,2,3,1997,125,0,2,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,0,7,2003,34.528462,3,12,2003,2003,1,1,23.5,6.757317,0
0,51,1,2,2,3,1996,317,0,1,1996,1996,1,1,22.7,7.973281,0
0,51,1,2,0,11,2000,34.528462,3,3,1998,2000,1,0,16.5,3.688619,0
0,51,1,2,1,6,2009,34.528462,3,10,2003,2009,0,1,54,4.386416,0
0,51,1,2,2,3,2014,1540.5,1,2,2014,2014,1,0,89.1,6.394925,0
0,51,1,2,2,3,2015,191,0,2,2015,2015,1,1,86.1,6.363121,0
0,51,1,2,2,3,2018,40,3,2,2018,2018,1,0,104,3.198346,0
0,51,1,2,2,3,1994,380,0,2,1994,1994,1,1,17.7,8.532005,1
0,51,1,2,2,3,2006,270,0,2,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,3,2004,30,3,7,2004,2004,0,1,25.7,6.06406,0
0,51,1,2,2,11,2019,82.38,3,1,2019,2019,1,1,112,3.030587,0
0,51,1,2,2,3,2023,45,3,8,2023,2023,1,1,137,3.670131,0
0,51,1,2,0,9,1992,38.5,3,12,1992,1992,1,1,12.8,7.523517,0
0,51,1,2,2,3,2005,32,3,2,2005,2005,1,1,28.6,10.453198,0
0,51,1,2,2,3,2012,174,0,1,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,3,2017,558,2,1,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,11,2017,157.2,0,1,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2012,104,0,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,3,2007,102,0,1,1996,2007,1,0,43.2,6.406563,0
0,51,1,2,1,6,2008,34.528462,3,10,2003,2008,0,1,51,10.226665,0
0,51,1,2,1,6,2006,232.5,0,10,2003,2006,0,1,36.5,13.108672,0
0,51,1,2,2,3,1992,137,0,2,1992,1992,1,1,12.8,7.523517,0
0,51,1,2,2,3,2004,34.528462,3,2,1992,2004,1,1,25.7,6.06406,0
0,51,1,2,2,3,2005,34.528462,3,2,1992,2005,1,1,28.6,10.453198,0
0,51,1,2,1,4,1996,392,0,10,1996,1996,0,1,22.7,7.973281,0
0,51,1,2,0,9,1993,300,0,3,1993,1993,1,1,15.8,9.671893,1
0,51,1,2,0,9,1995,224,0,3,1995,1995,1,1,20.2,9.420323,1
0,51,1,2,2,3,2006,14.6,3,2,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,0,11,2012,34.528462,3,3,1998,2012,1,0,91.8,4.2795,0
0,51,1,2,2,3,2012,42.4,3,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,9,2007,241,0,1,2007,2007,1,1,43.2,6.406563,0
0,51,1,2,2,4,2016,97.5,3,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,1,6,2003,299,0,10,2003,2003,0,1,23.5,6.757317,0
0,51,1,2,2,3,2006,45,3,2,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,3,2008,450,0,2,1998,2008,1,1,51,10.226665,0
0,51,1,2,2,9,2018,1126.38,1,1,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,3,2013,1000,2,1,2013,2013,1,1,91.3,6.412513,0
0,51,1,2,2,9,2007,228.6,0,1,2007,2007,1,1,43.2,6.406563,0
0,51,1,2,2,3,2008,23,3,2,2008,2008,1,1,51,10.226665,0
0,51,1,2,2,11,1997,85,3,1,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,2,3,2012,1540,1,2,2012,2012,1,0,91.8,4.2795,0
0,51,1,2,2,3,2017,750,2,2,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2003,20,3,2,2003,2003,1,1,23.5,6.757317,0
0,51,1,2,2,11,2022,116.74,0,8,2022,2022,1,1,132,4.209464,0
0,51,1,2,2,3,2008,134,0,2,2008,2008,1,1,51,10.226665,0
0,51,1,2,2,3,2018,820.1,2,1,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,9,2018,616.8,2,1,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,11,2018,78.12,3,1,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,3,2006,49,3,2,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,9,2004,155.5,0,1,2004,2004,1,1,25.7,6.06406,0
0,51,1,2,2,3,2007,305,0,2,1998,2007,1,1,43.2,6.406563,0
0,51,1,2,0,10,2015,19,3,8,2015,2015,1,1,86.1,6.363121,0
0,51,1,2,0,7,2022,93.3,3,8,2022,2022,1,1,132,4.209464,0
0,51,1,2,0,9,1994,14,3,12,1994,1994,1,1,17.7,8.532005,2
0,51,1,2,0,9,1995,7.7,3,12,1995,1995,1,1,20.2,9.420323,2
0,51,1,2,2,3,2013,30.7,3,2,2013,2013,1,1,91.3,6.412513,0
0,51,1,2,2,3,1998,330,0,2,1998,1998,1,1,9.544554787,58.451044,0
0,51,1,2,0,11,2001,34.528462,3,3,1998,2001,1,0,16,11.500115,0
0,51,1,2,2,9,2007,49,3,1,2007,2007,1,1,43.2,6.406563,0
0,51,1,2,2,4,1995,34.528462,3,7,1995,1995,0,1,20.2,9.420323,0
0,51,1,2,2,3,2008,2200,4,1,1997,2008,1,1,51,10.226665,0
0,51,1,2,2,3,2019,290,0,2,2019,2019,1,0,112,3.030587,0
0,51,1,2,2,3,2018,540,2,2,2018,2018,1,0,104,3.198346,0
0,51,1,2,0,3,2017,2175,4,3,2017,2017,1,1,102,3.808798,3
0,51,1,2,0,9,1994,7,3,12,1994,1994,1,1,17.7,8.532005,2
0,51,1,2,2,3,2006,28.9,3,2,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,3,2007,16.2,3,2,2006,2007,1,1,43.2,6.406563,0
0,51,1,2,2,3,2011,126,0,1,2011,2011,1,1,89.3,5.356048,0
0,51,1,2,2,9,2016,462,0,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,2,3,2017,160,0,2,2017,2017,1,0,102,3.808798,0
0,51,1,2,2,8,2017,6000,4,1,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2013,900,2,1,2013,2013,1,1,91.3,6.412513,0
0,51,1,2,0,9,1990,116,0,3,1990,1990,1,1,10.6,7.819191,0
0,51,1,2,2,9,2012,1362,1,1,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,0,4,1996,400,0,3,1996,1996,1,1,22.7,7.973281,1
0,51,1,2,2,3,2017,20,3,8,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2008,56.2,3,2,2008,2008,1,1,51,10.226665,0
0,51,1,2,0,9,1994,34.528462,3,3,1994,1994,1,1,17.7,8.532005,0
0,51,1,2,2,11,1997,3.8,3,1,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,0,9,1991,34.528462,3,3,1991,1991,1,1,11.7,9.419058,0
0,51,1,2,2,3,2003,510,2,2,2003,2003,1,1,23.5,6.757317,0
0,51,1,2,0,11,2004,8.1,3,12,2004,2004,1,1,25.7,6.06406,0
0,51,1,2,2,11,2013,140,0,1,2013,2013,1,0,91.3,6.412513,1
0,51,1,2,2,3,2014,150,0,1,2014,2014,1,0,89.1,6.394925,0
0,51,1,2,2,3,2016,4300,4,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,2,8,2021,69.48,3,1,2021,2021,1,1,119,1.56013,0
0,51,1,2,2,3,1996,225,0,1,1996,1996,1,0,22.7,7.973281,0
0,51,1,2,2,11,2023,200,0,9,2023,2023,1,0,137,3.670131,0
0,51,1,2,0,9,2021,186.81,0,3,2021,2021,1,1,119,1.56013,0
0,51,1,2,3,0,2021,6000,4,6,2021,2021,1,1,119,1.56013,0
0,51,1,2,0,0,2021,481,0,3,2021,2021,1,1,119,1.56013,0
0,51,1,2,2,3,2023,126,0,8,2023,2023,1,1,137,3.670131,0
0,51,1,2,2,3,1996,434,0,1,1996,1996,1,1,22.7,7.973281,0
0,51,1,2,2,3,2009,34.528462,3,1,1996,2009,1,1,54,4.386416,0
0,51,1,2,2,9,2018,228.98,0,1,2018,2018,1,1,104,3.198346,0
0,51,1,2,0,11,1998,332,0,3,1998,1998,1,0,9.544554787,58.451044,0
0,51,1,2,2,3,1997,1800,1,1,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,2,7,2009,60,3,1,2009,2009,1,1,54,4.386416,0
0,51,1,2,0,11,2000,34.528462,3,3,1998,2000,1,0,16.5,3.688619,0
0,51,1,2,2,3,2012,34.528462,3,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,4,2017,385.29,0,1,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2013,6,3,8,2013,2013,1,1,91.3,6.412513,0
0,51,1,2,2,3,2010,850,2,1,2010,2010,1,1,75.5,5.134204,0
0,51,1,2,2,3,2017,587.7,2,2,2017,2017,1,0,102,3.808798,0
0,51,1,2,2,3,2010,1450,1,2,2010,2010,1,1,75.5,5.134204,0
0,51,1,2,2,3,2011,35,3,2,2011,2011,1,1,89.3,5.356048,0
0,51,1,2,2,3,2012,34.528462,3,1,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,3,2021,150,0,1,2021,2021,1,1,119,1.56013,0
0,51,1,2,0,3,2017,4194,4,3,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,1997,650,2,1,1997,1997,1,1,21.6,6.226142,1
0,51,1,2,0,11,1998,300,0,3,1998,1998,1,0,9.544554787,58.451044,0
0,51,1,2,2,3,2012,34.528462,3,1,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,4,2016,106.5,0,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,2,3,2016,1800,1,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,2,9,2012,1300,1,1,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,1,6,2002,187.6,0,10,2002,2002,0,1,19.6,11.900118,0
0,51,1,2,2,3,1996,450,0,1,1996,1996,1,1,22.7,7.973281,1
0,51,1,2,2,3,2008,22,3,1,2008,2008,1,1,51,10.226665,0
0,51,1,2,2,3,1999,125,0,2,1997,1999,1,1,14,20.477831,0
0,51,1,2,3,3,2004,34.528462,3,5,2004,2004,1,1,25.7,6.06406,0
0,51,1,2,0,11,1995,200,0,12,1995,1995,1,1,20.2,9.420323,0
0,51,1,2,0,11,2002,34.528462,3,3,1998,2002,1,0,19.6,11.900118,0
0,51,1,2,0,11,2003,34.528462,3,3,1998,2003,1,0,23.5,6.757317,0
0,51,1,2,0,4,1996,635,2,3,1996,1996,1,0,22.7,7.973281,1
0,51,1,2,0,11,2006,15,3,3,1998,2006,1,0,36.5,13.108672,0
0,51,1,2,0,9,1991,10.8,3,12,1991,1991,1,1,11.7,9.419058,2
0,51,1,2,0,11,2004,34.528462,3,3,1998,2004,1,0,25.7,6.06406,0
0,51,1,2,0,9,1994,34.528462,3,3,1994,1994,1,1,17.7,8.532005,0
0,51,1,2,0,11,2002,34.528462,3,3,2002,2002,1,1,19.6,11.900118,0
0,51,1,2,0,7,2009,160,0,3,1999,2009,1,0,54,4.386416,0
0,51,1,2,0,7,1999,555,2,3,1999,1999,1,0,14,20.477831,0
0,51,1,2,0,7,1995,111.1,0,12,1995,1995,1,1,20.2,9.420323,0
0,51,1,2,0,11,2006,5.2,3,3,2002,2006,1,1,36.5,13.108672,0
0,51,1,2,0,9,1992,76,3,12,1992,1992,1,1,12.8,7.523517,0
0,51,1,2,0,9,1993,51.5,3,12,1993,1993,1,1,15.8,9.671893,2
0,51,1,2,0,9,1994,5.7,3,12,1994,1994,1,1,17.7,8.532005,2
0,51,1,2,0,11,2005,34.528462,3,3,1998,2005,1,0,28.6,10.453198,0
0,51,1,2,0,7,1999,473,0,3,1999,1999,1,1,14,20.477831,0
0,51,1,2,0,11,1999,34.528462,3,3,1998,1999,1,0,14,20.477831,0
0,51,1,2,0,11,2008,34.528462,3,3,1998,2008,1,0,51,10.226665,0
0,51,1,2,2,3,2011,205,0,1,1996,2011,1,0,89.3,5.356048,0
0,51,1,2,2,3,1996,70,3,2,1996,1996,1,1,22.7,7.973281,0
0,51,1,2,1,4,1995,1580,1,10,1995,1995,0,1,20.2,9.420323,0
0,51,1,2,0,9,1994,34.528462,3,3,1994,1994,1,1,17.7,8.532005,0
0,51,1,2,2,7,1995,50,3,1,1995,1995,1,1,20.2,9.420323,0
0,51,1,2,2,9,2018,931.27,2,8,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,4,2023,10,3,8,2023,2023,1,1,137,3.670131,0
0,51,1,2,0,4,1996,20,3,3,1996,1996,1,1,22.7,7.973281,1
0,51,1,2,2,9,2006,372,0,1,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,3,1997,150,0,1,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,2,3,1994,215.5,0,2,1994,1994,1,1,17.7,8.532005,0
0,51,1,2,0,4,1996,615,2,3,1996,1996,1,0,22.7,7.973281,1
0,51,1,2,2,11,1997,34.4,3,1,1997,1997,1,1,21.6,6.226142,0
0,51,1,2,2,3,1996,1707.6,1,1,1996,1996,1,0,22.7,7.973281,0
0,51,1,2,2,11,2023,789.98,2,8,2023,2023,1,1,137,3.670131,0
0,51,1,2,2,3,2004,128,0,2,1997,2004,1,1,25.7,6.06406,0
0,51,1,2,2,3,2018,250,0,13,2018,2018,1,1,104,3.198346,0
0,51,1,2,0,11,2018,236.5,0,3,2018,2018,1,1,104,3.198346,0
0,51,1,2,2,3,2017,150,0,2,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2018,1770,1,1,2018,2018,1,0,104,3.198346,0
0,51,1,2,2,3,2017,244.8,0,2,2017,2017,1,1,102,3.808798,0
0,51,1,2,2,3,2016,360,0,1,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,0,3,2016,1398,1,3,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,0,11,2012,15,3,3,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,9,2004,3.7,3,1,2004,2004,1,1,25.7,6.06406,0
0,51,1,2,2,3,2006,22,3,1,2006,2006,1,1,36.5,13.108672,0
0,51,1,2,2,4,1993,250,0,7,1993,1993,0,1,15.8,9.671893,1
0,51,1,2,2,3,2016,210.8,0,2,2016,2016,1,1,93.2,3.525805,0
0,51,1,2,2,3,2012,25.6,3,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,3,2012,5,3,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,3,2012,10,3,2,2012,2012,1,1,91.8,4.2795,0
0,51,1,2,2,4,1995,136,0,7,1995,1995,0,1,20.2,9.420323,0
0,51,1,2,0,11,2007,34.528462,3,3,2007,2007,1,1,43.2,6.406563,0
0,51,1,2,0,11,2001,36.7,3,3,2001,2001,1,1,16,11.500115,0
0,51,1,2,1,4,1994,1119,1,10,1994,1994,0,1,17.7,8.532005,0
0,51,1,2,0,4,1996,575,2,3,1996,1996,1,1,22.7,7.973281,1
0,51,1,2,2,3,1995,2470,4,1,1995,1995,1,0,20.2,9.420323,0
3,52,2,2,0,7,2016,235,0,3,2016,2016,1,1,45.8,7.245425,0
3,52,2,2,2,4,2005,350,0,7,2005,2005,0,1,22.6,13.433118,0
3,52,2,2,2,3,2017,21,3,2,2017,2017,1,1,48.7,8.044924,0
3,52,2,2,2,4,1996,23,3,7,1996,1996,0,1,12,28.937344,0
3,52,2,2,2,3,2004,270,0,2,2004,2004,1,1,19,14.761509,0
3,52,2,2,2,3,2017,43,3,2,2017,2017,1,1,48.7,8.044924,0
3,52,2,2,2,3,2004,380,0,1,2004,2004,1,1,19,14.761509,0
3,52,2,2,2,3,2017,18.5,3,2,2017,2017,1,1,48.7,8.044924,0
3,52,2,2,1,4,2008,370,0,10,2008,2008,0,1,41.2,25.410509,0
3,52,2,2,2,3,2007,158.2,0,1,2007,2007,1,1,35,17.34104,0
3,52,2,2,1,3,2005,23.5,3,4,2005,2005,0,1,22.6,13.433118,0
3,52,2,2,2,3,2017,12,3,2,2017,2017,1,1,48.7,8.044924,0
3,53,2,2,0,3,2016,500,0,3,2016,2016,1,0,16.7,0.556521,0
3,53,2,2,3,7,2021,233,0,6,2021,2021,1,0,21,6.041865,0
3,53,2,2,2,7,2014,130,0,2,2014,2014,1,1,22.8,2.235974,0
3,53,2,2,2,4,2015,30,3,1,2015,2015,1,1,16.7,1.39333,0
3,53,2,2,0,7,2010,500,0,3,2010,2010,1,1,13.9,2.877747,0
3,53,2,2,2,4,2013,100,0,1,2013,2013,1,1,23.5,1.879498,0
3,53,2,2,2,4,2003,100,0,7,2003,2003,0,1,2.192156948,33.616211,0
3,53,2,2,2,7,2017,120,0,2,2017,2017,1,1,18.7,0.184059,0
3,53,2,2,2,3,2013,250,0,2,2008,2013,1,1,23.5,1.879498,0
3,53,2,2,2,3,2009,480,0,2,2009,2009,1,1,11.2,6.873615,0
3,53,2,2,2,3,2010,250,0,2,2008,2010,1,1,13.9,2.877747,0
3,53,2,2,2,3,2008,500,0,2,2008,2008,1,1,13.2,12.662853,0
3,53,2,2,2,3,2007,240,0,1,2007,2007,1,1,8.883705732,-10.067493,0
2,54,2,2,2,3,1995,43,3,2,1995,1995,1,1,0.657752064,19.908749,0
2,54,2,2,2,3,2017,330,0,2,2017,2017,1,1,1.480898513,4.378399,0
2,54,2,2,2,3,2022,24.3,3,8,2022,2022,1,0,1.709776069,10.349569,0
2,54,2,2,2,3,2018,64,3,2,2018,2018,1,1,1.573079288,3.736639,0
2,54,2,2,2,3,2015,60.2,3,2,2015,2015,1,1,1.418893692,3.691542,0
2,54,2,2,0,7,1994,30,3,12,1994,1994,1,1,0.545255895,35.063394,0
2,54,2,2,2,3,2017,60,3,2,2017,2017,1,1,1.480898513,4.378399,0
2,54,2,2,2,3,2010,132,0,2,2010,2010,1,0,1.322054991,12.610552,0
2,54,2,2,2,3,2006,78,3,2,1994,2006,1,0,1.193017909,8.561064,0
2,54,2,2,2,9,2002,390,0,1,2002,2002,1,0,0.97190095,7.07635,0
2,54,2,2,0,0,2003,175,0,3,2003,2003,1,0,0.943023481,10.086957,0
2,54,2,2,1,3,2001,201,0,10,2001,2001,0,0,0.919472783,6.801909,0
